age,annual_income,monthly_inhand_salary,credit_history_age,total_emi_per_month,num_bank_accounts,num_credit_card,interest_rate,num_of_loan,delay_from_due_date,num_of_delayed_payment,changed_credit_limit,num_credit_inquiries,outstanding_debt,credit_utilization_ratio,amount_invested_monthly,monthly_balance,loan_Auto Loan,loan_Credit-Builder Loan,loan_Debt Consolidation Loan,loan_Home Equity Loan,loan_Mortgage Loan,loan_No Loan,loan_Not Specified,loan_Payday Loan,loan_Personal Loan,loan_Student Loan,occupation_Accountant,occupation_Architect,occupation_Developer,occupation_Doctor,occupation_Engineer,occupation_Entrepreneur,occupation_Journalist,occupation_Lawyer,occupation_Manager,occupation_Mechanic,occupation_Media_Manager,occupation_Musician,occupation_Scientist,occupation_Teacher,occupation_Writer,credit_mix_Bad,credit_mix_Good,credit_mix_Standard,payment_of_min_amount_No,payment_of_min_amount_Yes,payment_behaviour_High_spent_Large_value_payments,payment_behaviour_High_spent_Medium_value_payments,payment_behaviour_High_spent_Small_value_payments,payment_behaviour_Low_spent_Large_value_payments,payment_behaviour_Low_spent_Medium_value_payments,payment_behaviour_Low_spent_Small_value_payments,credit_score
26,77677.38,6476.115,113.0,118.63055,3.0,7.0,7.0,2.0,23.0,13.0,1.42,2.0,86.8,41.547638,225.57211,593.4089,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
34,64977.54,5189.795,121.0,159.70705,5.0,6.0,3.0,3.0,1.0,8.0,8.26,1.0,1248.25,24.306273,240.82585,388.4466,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
46,14834.445,1082.2037,136.0,20.129446,0.0,7.0,2.0,2.0,10.0,1.0,6.51,3.0,1442.35,27.173794,61.711697,286.37924,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
36,30296.0,2732.6667,20.0,124.57432,10.0,8.0,22.0,6.0,28.0,20.0,3.14,10.0,2851.57,32.47167,133.20763,285.4847,0,0,1,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
53,29988.93,2753.0774,92.0,52.585476,5.0,5.0,3.0,4.0,6.0,11.0,3.28,1.0,1253.79,23.074162,150.46124,362.26105,1,1,1,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
51,20351.965,1782.9971,90.0,46.28269,3.0,4.0,2.0,3.0,10.0,7.0,8.98,5.0,1433.49,39.719296,123.5125,278.50452,1,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
41,35218.52,3195.8767,103.0,38.68319,1.0,2.0,3.0,2.0,7.0,9.0,4.03,0.0,961.92,26.831656,35.57551,485.32898,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
37,33868.83,3065.4026,47.0,56.46757,5.0,3.0,16.0,4.0,11.0,15.0,8.2,7.0,664.61,26.02632,32.68306,457.38962,1,0,1,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,45827.74,3953.9783,122.0,53.711243,5.0,6.0,6.0,2.0,11.0,8.0,2.33,2.0,978.02,30.548756,50.313065,541.37354,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
38,15659.24,1469.2323,42.0,149.18011,7.0,9.0,15.0,6.0,30.0,24.0,12.03,7.0,2521.81,28.655615,132.53503,243.98285,0,1,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20,47406.22,3726.5183,123.0,0.0,4.0,7.0,20.0,0.0,11.0,17.0,-3.63,1.0,890.19,29.090946,391.03885,271.61298,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
33,43995.49,3927.2908,109.0,0.0,4.0,5.0,5.0,0.0,15.0,8.0,2.74,7.0,864.6,40.86733,29.978453,602.7506,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33,16408.77,1644.3975,74.0,37.972034,4.0,6.0,23.0,3.0,22.0,13.0,14.11,9.0,1756.68,29.681696,113.897415,282.57028,1,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17,8675.57,994.9642,48.0,38.193443,6.0,6.0,18.0,8.0,38.0,17.0,19.53,11.0,2502.15,36.14468,76.57836,274.7246,1,0,0,1,1,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52,99868.83,8332.402,88.0,146.70125,2.0,3.0,2.0,3.0,5.0,11.0,9.11,1.0,693.76,37.825424,504.2438,442.2952,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21,27956.77,2624.7307,116.0,26.98875,5.0,5.0,20.0,2.0,21.0,10.0,10.9,8.0,249.39,27.058039,173.00194,322.4824,0,0,0,0,1,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
56,99166.77,8305.897,113.0,0.0,1.0,7.0,7.0,0.0,20.0,7.0,7.92,3.0,1115.36,28.158718,361.95465,728.6351,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
28,75992.7,6407.725,125.0,54.039722,3.0,7.0,7.0,1.0,2.0,5.0,6.31,4.0,187.01,25.487247,404.3324,452.40036,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
31,16895.24,1509.9366,76.0,29.268887,0.0,7.0,9.0,3.0,25.0,9.0,3.69,0.0,1087.34,27.524973,168.62343,243.10135,0,0,1,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,14924.12,1347.6766,50.0,19.928364,8.0,7.0,16.0,2.0,8.0,19.0,10.8,7.0,22.71,40.11869,105.52362,299.31567,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
44,10728.4,720.0333,73.0,0.0,6.0,3.0,12.0,0.0,20.0,9.0,10.95,4.0,1375.35,34.0171,72.12627,279.87708,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
20,14681.68,1281.4734,24.0,54.241646,6.0,7.0,22.0,6.0,30.0,28.0,17.52,11.0,2918.12,36.54257,70.81185,283.09384,1,0,0,1,1,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
43,79794.6,6927.55,70.0,224.72467,8.0,4.0,7.0,4.0,11.0,13.0,13.46,5.0,830.5,42.125057,267.50443,450.5259,1,0,1,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
51,34188.05,2821.0042,117.0,0.0,5.0,6.0,17.0,0.0,14.0,18.0,7.71,8.0,34.45,27.288416,95.795425,446.305,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
43,68214.9,5660.575,114.0,59.131695,6.0,5.0,7.0,2.0,30.0,12.0,16.22,6.0,978.49,26.599884,110.68782,646.238,0,0,0,0,0,0,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18,8459.02,997.91833,56.0,18.894157,7.0,7.0,14.0,3.0,15.0,20.0,10.36,7.0,789.89,38.08123,50.757854,320.13983,0,0,1,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52,16257.915,1435.8263,92.0,0.0,3.0,7.0,2.0,0.0,24.0,18.0,4.03,3.0,1452.65,30.84382,88.46371,335.11893,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
52,13074.395,1356.533,125.0,9.175797,8.0,7.0,8.0,1.0,9.0,15.0,5.96,6.0,1048.26,31.142553,106.72932,299.74817,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
32,20908.12,1566.9077,114.0,139.17265,6.0,4.0,14.0,4.0,27.0,9.0,4.17,2.0,1461.03,35.4504,109.85011,261.64722,1,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
50,111674.25,9212.1875,125.0,233.8175,2.0,6.0,1.0,4.0,28.0,0.0,10.24,3.0,135.2,31.605717,158.15599,779.24524,0,0,0,1,1,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45,17502.19,1380.5159,59.0,52.999516,7.0,5.0,6.0,5.0,5.0,11.0,19.32,4.0,251.99,38.922195,38.021206,307.03085,0,1,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
27,55000.62,4526.385,65.0,0.0,3.0,6.0,12.0,0.0,18.0,16.0,0.88,0.0,815.35,36.738964,238.31691,474.3216,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
34,19854.12,1425.51,45.0,48.20742,5.0,4.0,14.0,3.0,25.0,14.0,17.25,8.0,1213.8,29.129227,123.39989,260.9437,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
36,16364.675,1661.7229,69.0,16.379778,8.0,5.0,12.0,2.0,9.0,12.0,9.92,0.0,60.17,37.86232,96.48202,343.3105,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
44,24127.22,1765.6017,129.0,0.0,8.0,5.0,7.0,0.0,21.0,17.0,7.5,5.0,1158.96,31.829603,50.524117,376.03604,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30,75299.36,6367.947,125.0,0.0,3.0,3.0,9.0,0.0,19.0,4.0,1.16,2.0,1041.4,35.934185,359.18607,557.60864,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39,35284.57,2873.3809,133.0,38.38174,3.0,4.0,9.0,2.0,11.0,0.0,3.92,4.0,1109.18,34.491352,56.695004,452.26135,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
35,8858.405,1022.20044,56.0,8.562244,6.0,8.0,26.0,2.0,23.0,8.0,11.99,11.0,2431.08,36.47277,44.19724,329.46057,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23,16106.15,1444.1792,83.0,35.490955,8.0,3.0,10.0,3.0,18.0,6.0,0.52,5.0,109.59,36.517532,77.38627,311.5407,1,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
18,77854.26,6411.855,95.0,92.707726,3.0,4.0,11.0,2.0,5.0,11.0,1.3,0.0,1220.31,41.062927,359.05405,449.42374,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
33,23336.97,1744.7476,86.0,17.019997,3.0,4.0,20.0,1.0,11.0,17.0,5.96,3.0,276.17,31.113394,52.78065,364.6741,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
27,65500.84,5457.4033,129.0,197.5671,4.0,3.0,18.0,4.0,8.0,13.0,4.26,1.0,1088.57,29.206844,185.89502,412.27823,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
49,28074.06,2139.505,134.0,15.500163,1.0,6.0,1.0,1.0,8.0,5.0,-0.02,0.0,577.79,35.40942,88.421394,360.02893,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
27,92939.49,8014.9575,66.0,148.29608,0.0,5.0,5.0,2.0,10.0,7.0,11.8,2.0,741.64,35.468437,266.75967,636.44,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
29,79494.4,6501.533,78.0,268.4594,4.0,3.0,22.0,5.0,8.0,11.0,9.92,11.0,2307.13,35.633858,51.091473,570.6025,0,1,0,1,1,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41,56195.04,4901.92,64.0,210.6412,9.0,5.0,17.0,8.0,33.0,17.0,1.78,12.0,1450.16,28.314468,54.249683,465.30112,1,0,0,1,1,0,1,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42,42265.53,3297.1274,60.0,112.393906,7.0,5.0,32.0,6.0,30.0,9.0,9.0,8.0,2107.97,26.407942,171.3388,335.98004,1,1,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,14214.46,898.5383,71.0,41.886166,4.0,7.0,19.0,4.0,17.0,8.0,12.7,7.0,908.46,38.160606,55.718807,282.24887,1,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52,49822.0,4116.8335,127.0,0.0,7.0,4.0,5.0,0.0,14.0,17.0,2.66,1.0,1103.08,34.65642,347.74716,343.9362,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
35,28005.44,2582.7866,105.0,21.980614,1.0,3.0,1.0,1.0,4.0,3.0,3.25,3.0,527.79,26.20483,158.80527,347.4928,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
48,24894.05,2371.5042,134.0,0.0,8.0,3.0,8.0,0.0,21.0,13.0,2.3,4.0,86.43,36.22205,86.232765,440.91766,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45,20945.38,1619.4484,62.0,50.42425,3.0,5.0,11.0,3.0,18.0,19.0,21.25,8.0,1396.35,33.50022,211.21889,190.3017,0,1,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
27,35823.96,2937.33,43.0,112.43578,6.0,8.0,22.0,5.0,34.0,20.0,7.35,8.0,3029.92,38.263554,66.77133,364.52588,1,0,1,0,0,0,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22,16083.84,1488.32,69.0,14.686812,7.0,4.0,11.0,2.0,15.0,18.0,7.92,0.0,537.64,26.043795,119.49954,304.64563,0,0,0,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31,30979.28,2367.6067,59.0,177.37303,5.0,3.0,22.0,7.0,17.0,16.0,9.75,5.0,1317.34,27.58503,94.86187,214.52576,0,0,1,1,1,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
44,14283.665,944.3054,93.0,33.687912,6.0,4.0,9.0,4.0,24.0,11.0,10.6,0.0,1225.88,34.665054,31.763025,298.9796,1,1,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
37,69840.02,5874.0015,84.0,49.69735,6.0,5.0,10.0,1.0,21.0,8.0,3.42,4.0,651.86,30.539574,283.0397,544.6631,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
32,14318.26,1043.1884,26.0,50.292656,8.0,8.0,17.0,5.0,40.0,22.0,21.1,12.0,2598.38,36.818306,65.57083,268.45535,1,0,0,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42,68088.15,5842.0127,87.0,42.39377,7.0,7.0,10.0,1.0,7.0,18.0,4.25,0.0,1429.03,30.275986,112.827194,668.9803,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
28,35933.67,2728.4724,64.0,0.0,5.0,4.0,7.0,0.0,3.0,5.0,5.95,4.0,98.89,25.995949,57.1366,475.71066,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
24,11731.585,828.6321,76.0,15.359696,8.0,3.0,6.0,2.0,11.0,10.0,7.48,2.0,289.73,34.947227,15.755649,311.74786,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
22,60668.72,5310.7266,119.0,47.496758,3.0,7.0,2.0,1.0,13.0,9.0,0.6,2.0,922.32,40.80351,170.45168,573.12427,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
47,38391.66,2921.305,102.0,24.362192,4.0,1.0,1.0,1.0,1.0,2.0,9.08,5.0,271.61,29.61536,213.17046,334.59784,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
32,38250.71,2941.559,105.0,91.48681,1.0,7.0,8.0,3.0,15.0,2.0,0.76,7.0,1464.74,41.259212,152.88745,309.78165,1,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
30,57617.88,4740.49,29.0,292.96976,6.0,9.0,26.0,9.0,48.0,27.0,5.49,6.0,1747.08,32.547195,173.07524,288.004,1,1,0,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46,49889.38,4359.448,118.0,0.0,6.0,7.0,8.0,0.0,6.0,17.0,5.12,2.0,1450.37,32.735687,223.65764,492.2872,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
